"Total_Cost","Ratio_Reloc_Prod","Horiz_Cost","Vert_Cost","nReloc","non_Optimal"
1194.42,0.8,403.27,791.15,4,0
1144.54,0.8,360.95,783.59,4,0
833.33,0.4,205.38,627.95,2,0
1427.52,1.2,480.73,946.79,6,0
1081.53,1.0,250.38,831.15,5,0
1134.17,0.8,380.84,753.33,4,0
1206.35,1.0,390.32,816.03,5,0
677.53,0.2,119.84,557.69,1,0
986.43,0.6,310.92,675.51,3,0
875.11,0.4,254.73,620.38,2,0
1020.91,0.6,322.7,698.21,3,0
551.04,0.0,93.86,457.18,0,0
946.63,0.4,326.24,620.38,2,0
821.28,0.6,168.46,652.82,3,0
766.31,0.4,161.05,605.26,2,0
1026.39,0.6,328.19,698.21,3,0
658.1,0.2,107.97,550.13,1,0
973.6,0.6,252.7,720.9,3,0
1537.72,1.2,606.05,931.67,6,0
705.02,0.2,162.46,542.56,1,0
906.07,0.6,200.3,705.77,3,0
1073.24,0.8,289.65,783.59,4,0
1280.3,1.0,418.89,861.41,5,0
581.5,0.0,116.76,464.74,0,0
443.2,0.0,31.41,411.79,0,0
793.93,0.6,95.73,698.21,3,0
1255.86,0.8,411.76,844.1,4,0
1319.51,0.6,583.49,736.03,3,0
592.83,0.2,95.65,497.18,1,0
1092.63,0.6,379.3,713.33,3,0
903.48,0.4,245.27,658.21,2,0
877.88,0.6,179.68,698.21,3,0
926.46,0.6,243.38,683.08,3,0
441.79,0.0,30.0,411.79,0,1
566.33,0.0,131.84,434.49,0,0
825.69,0.4,167.49,658.21,2,0
752.33,0.4,131.95,620.38,2,0
834.23,0.6,136.03,698.21,3,0
980.96,0.6,328.14,652.82,3,0
771.56,0.6,80.92,690.64,3,0
943.44,0.4,323.05,620.38,2,0
755.04,0.4,149.78,605.26,2,0
966.61,0.6,275.97,690.64,3,0
994.37,0.4,336.16,658.21,2,0
906.7,0.6,216.05,690.64,3,0
699.97,0.2,157.41,542.56,1,0
667.09,0.4,61.84,605.26,2,0
967.95,0.4,347.57,620.38,2,0
908.42,0.4,250.22,658.21,2,0
1113.13,0.6,422.49,690.64,3,0
720.3,0.4,99.92,620.38,2,0
571.18,0.2,74.0,497.18,1,0
433.74,0.0,29.51,404.23,0,0
667.05,0.2,132.05,535.0,1,0
677.41,0.4,109.97,567.44,2,0
832.13,0.6,149.05,683.08,3,0
665.95,0.2,146.08,519.87,1,0
681.03,0.2,153.59,527.44,1,0
1068.61,0.8,262.32,806.28,4,0
787.81,0.4,159.86,627.95,2,0
777.46,0.4,134.38,643.08,2,0
517.3,0.0,82.81,434.49,0,0
684.65,0.2,149.65,535.0,1,0
745.47,0.6,92.65,652.82,3,0
719.76,0.4,91.81,627.95,2,0
797.3,0.2,269.86,527.44,1,0
1128.18,1.2,188.95,939.23,6,0
876.59,0.4,233.51,643.08,2,0
916.08,0.6,187.62,728.46,3,0
606.62,0.2,71.62,535.0,1,0
871.59,0.6,135.57,736.03,3,0
1171.39,0.8,372.68,798.72,4,0
662.42,0.2,104.73,557.69,1,0
718.19,0.4,150.76,567.44,2,0
551.67,0.0,102.05,449.62,0,0
1076.2,0.6,362.86,713.33,3,0
467.36,0.0,48.0,419.36,0,0
1327.53,1.2,388.3,939.23,6,0
1009.26,0.6,258.11,751.15,3,0
683.21,0.4,85.51,597.69,2,0
727.17,0.4,167.3,559.87,2,0
841.65,0.6,181.27,660.38,3,0
878.72,0.8,95.14,783.59,4,0
540.11,0.2,65.62,474.49,1,0
1224.01,0.8,410.16,813.85,4,0
499.62,0.0,65.14,434.49,0,0
901.68,0.6,180.78,720.9,3,0
948.4,0.4,305.32,643.08,2,0
918.44,0.2,391.0,527.44,1,0
981.5,0.8,182.78,798.72,4,0
699.14,0.4,86.32,612.82,2,0
438.9,0.0,27.11,411.79,0,0
639.0,0.2,104.0,535.0,1,0
1468.66,1.2,529.43,939.23,6,0
941.63,0.4,321.24,620.38,2,0
682.82,0.4,70.0,612.82,2,0
1195.91,1.0,364.76,831.15,5,1
867.17,0.4,299.73,567.44,2,0
790.33,0.6,129.95,660.38,3,0
880.82,0.6,228.0,652.82,3,0
539.0,0.0,104.51,434.49,0,0
716.78,0.6,94.22,622.56,3,1
515.03,0.0,80.54,434.49,0,0
948.61,0.4,282.84,665.77,2,0
939.65,0.4,304.14,635.51,2,0
763.75,0.4,181.19,582.56,2,0
545.24,0.0,110.76,434.49,0,0
639.11,0.2,104.11,535.0,1,0
633.44,0.2,106.0,527.44,1,0
445.2,0.0,33.41,411.79,0,0
770.44,0.6,110.05,660.38,3,0
1135.47,0.6,414.57,720.9,3,0
960.85,0.6,247.51,713.33,3,0
739.84,0.4,119.46,620.38,2,0
762.12,0.4,149.3,612.82,2,0
848.08,0.6,119.62,728.46,3,0
1196.24,0.8,367.27,828.97,4,0
780.8,0.2,215.54,565.26,1,0
713.68,0.2,193.81,519.87,1,0
960.63,0.6,254.86,705.77,3,0
445.36,0.0,26.0,419.36,0,0
1109.49,1.0,240.51,868.97,5,0
714.29,0.2,164.16,550.13,1,0
806.78,0.4,163.7,643.08,2,0
1349.44,1.0,435.08,914.36,5,0
722.53,0.2,172.41,550.13,1,0
1126.38,0.6,397.92,728.46,3,0
864.02,0.2,321.46,542.56,1,0
1034.17,1.0,172.76,861.41,5,0
921.52,0.4,301.14,620.38,2,0
716.23,0.4,110.97,605.26,2,0
