"Total_Cost","Ratio_Reloc_Prod","Horiz_Cost","Vert_Cost","nReloc","non_Optimal"
614.93,0.2,95.05,519.87,1,0
676.97,0.4,86.84,590.13,2,0
612.04,0.2,114.86,497.18,1,0
585.42,0.2,88.24,497.18,1,0
839.9,0.6,126.57,713.33,3,0
555.45,0.0,105.84,449.62,0,0
494.92,0.0,68.0,426.92,0,0
644.46,0.4,77.03,567.44,2,0
660.4,0.4,62.7,597.69,2,0
705.75,0.4,108.05,597.69,2,0
469.17,0.0,49.81,419.36,0,0
683.76,0.2,156.32,527.44,1,0
750.99,0.4,153.3,597.69,2,0
663.71,0.2,151.41,512.31,1,0
778.16,0.6,102.65,675.51,3,0
662.19,0.4,94.76,567.44,2,0
655.02,0.2,112.46,542.56,1,0
559.53,0.2,69.92,489.62,1,0
872.05,0.6,196.54,675.51,3,0
846.95,0.6,179.0,667.95,3,0
1226.52,1.6,184.59,1041.92,8,0
477.46,0.0,35.41,442.05,0,0
687.86,0.4,112.86,575.0,2,0
920.84,0.8,152.38,768.46,4,0
676.12,0.2,110.86,565.26,1,0
768.78,0.6,85.7,683.08,3,0
775.09,0.6,122.27,652.82,3,0
1010.59,1.0,179.43,831.15,5,0
554.13,0.0,96.95,457.18,0,0
1076.24,1.4,127.27,948.97,7,0
715.87,0.4,103.05,612.82,2,0
755.17,0.4,134.78,620.38,2,0
