"Total_Cost","Ratio_Reloc_Prod","Horiz_Cost","Vert_Cost","nReloc","non_Optimal"
731.61,0.2,173.92,557.69,1,0
920.76,0.8,152.3,768.46,4,0
680.31,0.2,115.05,565.26,1,0
611.98,0.2,84.54,527.44,1,0
816.64,0.6,133.57,683.08,3,0
880.43,0.8,96.84,783.59,4,0
516.27,0.0,74.22,442.05,0,0
591.18,0.2,101.57,489.62,1,0
722.32,0.6,46.81,675.51,3,0
997.12,1.0,158.41,838.72,5,0
471.89,0.0,37.41,434.49,0,0
628.4,0.2,85.84,542.56,1,0
628.1,0.0,170.92,457.18,0,0
873.86,0.8,97.84,776.03,4,0
921.57,0.8,160.68,760.9,4,0
572.28,0.2,52.41,519.87,1,0
663.41,0.2,135.97,527.44,1,0
915.1,0.8,123.95,791.15,4,0
1022.42,1.2,151.27,871.15,6,0
760.6,0.6,100.22,660.38,3,0
831.56,0.6,148.49,683.08,3,0
763.29,0.4,112.65,650.64,2,0
851.62,0.4,208.54,643.08,2,0
943.95,1.0,90.11,853.85,5,0
741.1,0.4,98.03,643.08,2,0
1140.49,1.4,191.51,948.97,7,0
641.78,0.2,91.65,550.13,1,0
564.5,0.2,67.32,497.18,1,0
586.51,0.2,51.51,535.0,1,0
891.02,0.8,107.43,783.59,4,0
563.96,0.0,91.65,472.31,0,0
755.6,0.4,127.65,627.95,2,0
740.96,0.6,95.7,645.26,3,0
887.23,0.8,141.46,745.77,4,0
1079.29,1.0,195.19,884.1,5,0
926.51,0.8,135.35,791.15,4,0
814.32,0.6,123.68,690.64,3,0
820.18,0.6,129.54,690.64,3,0
676.94,0.4,86.81,590.13,2,0
995.42,0.8,196.7,798.72,4,0
829.23,0.4,171.03,658.21,2,0
1235.0,1.4,225.51,1009.49,7,0
701.28,0.2,128.46,572.82,1,0
555.64,0.0,98.46,457.18,0,0
572.26,0.0,115.08,457.18,0,0
845.72,0.6,139.95,705.77,3,0
973.43,0.8,189.84,783.59,4,0
787.81,0.6,119.86,667.95,3,0
893.63,0.6,180.3,713.33,3,0
889.72,0.4,239.08,650.64,2,0
774.12,0.4,161.3,612.82,2,0
845.29,0.6,147.08,698.21,3,0
625.82,0.2,105.95,519.87,1,0
573.75,0.0,116.57,457.18,0,0
741.84,0.4,121.46,620.38,2,0
930.97,1.0,114.95,816.03,5,0
1034.21,1.0,210.62,823.59,5,0
651.86,0.2,116.86,535.0,1,0
731.71,0.4,103.76,627.95,2,0
957.73,1.0,149.27,808.46,5,0
648.3,0.2,120.86,527.44,1,0
928.69,0.8,182.92,745.77,4,0
876.31,0.8,122.97,753.33,4,0
654.4,0.2,111.84,542.56,1,0
712.08,0.2,169.51,542.56,1,0
669.63,0.4,56.81,612.82,2,0
677.58,0.2,119.89,557.69,1,0
704.48,0.2,146.78,557.69,1,0
711.24,0.4,128.68,582.56,2,0
837.66,0.8,99.46,738.21,4,0
615.33,0.2,95.46,519.87,1,0
503.57,0.0,76.65,426.92,0,0
753.58,0.6,100.76,652.82,3,0
664.4,0.4,81.84,582.56,2,0
630.71,0.4,70.84,559.87,2,0
531.67,0.2,49.62,482.05,1,0
728.37,0.4,130.68,597.69,2,0
980.04,1.0,133.76,846.28,5,0
766.44,0.4,146.05,620.38,2,0
842.63,0.8,81.73,760.9,4,0
575.99,0.0,111.24,464.74,0,0
603.6,0.2,83.73,519.87,1,0
780.49,0.8,72.54,707.95,4,0
615.27,0.2,72.7,542.56,1,0
687.79,0.4,120.35,567.44,2,0
602.36,0.2,90.05,512.31,1,0
780.03,0.6,119.65,660.38,3,0
879.15,0.8,133.38,745.77,4,0
676.72,0.4,79.03,597.69,2,0
879.94,0.8,96.35,783.59,4,0
946.59,0.8,163.0,783.59,4,0
588.72,0.0,123.97,464.74,0,0
608.37,0.0,158.76,449.62,0,0
895.03,1.0,94.14,800.9,5,0
913.26,0.6,215.05,698.21,3,0
487.67,0.0,45.62,442.05,0,0
1231.58,1.4,252.35,979.23,7,0
763.26,0.6,72.62,690.64,3,0
630.4,0.2,87.84,542.56,1,0
702.42,0.4,97.16,605.26,2,0
658.47,0.2,138.59,519.87,1,0
587.92,0.2,52.92,535.0,1,0
646.48,0.2,149.3,497.18,1,0
942.97,0.8,159.38,783.59,4,0
530.8,0.0,73.62,457.18,0,0
654.68,0.2,119.68,535.0,1,0
761.26,0.4,156.0,605.26,2,0
539.72,0.2,50.11,489.62,1,0
934.16,1.0,118.14,816.03,5,0
648.31,0.4,50.62,597.69,2,0
456.87,0.0,37.51,419.36,0,0
451.93,0.0,47.7,404.23,0,0
1026.97,1.2,163.38,863.59,6,0
545.83,0.0,88.65,457.18,0,0
572.68,0.2,52.81,519.87,1,0
624.38,0.2,96.95,527.44,1,0
474.46,0.0,32.41,442.05,0,0
665.49,0.2,130.49,535.0,1,0
696.94,0.4,99.24,597.69,2,0
538.6,0.0,111.68,426.92,0,0
574.92,0.2,92.86,482.05,1,0
656.74,0.4,96.86,559.87,2,0
1020.5,1.0,174.22,846.28,5,0
794.0,0.4,158.49,635.51,2,0
719.44,0.4,106.62,612.82,2,0
656.48,0.2,113.92,542.56,1,0
592.42,0.2,95.24,497.18,1,0
518.89,0.2,44.41,474.49,1,0
481.98,0.0,62.62,419.36,0,0
873.55,0.8,112.65,760.9,4,0
666.82,0.2,154.51,512.31,1,0
833.2,0.6,119.86,713.33,3,0
779.91,0.4,129.27,650.64,2,0
616.43,0.2,81.43,535.0,1,0
718.94,0.4,136.38,582.56,2,0
766.62,0.4,138.68,627.95,2,0
985.59,1.0,162.0,823.59,5,0
1023.05,1.2,159.46,863.59,6,0
665.18,0.2,115.05,550.13,1,0
469.06,0.0,49.7,419.36,0,0
1152.41,1.4,158.05,994.36,7,0
1024.71,0.8,203.3,821.41,4,0
780.74,0.4,175.49,605.26,2,0
808.8,0.6,118.16,690.64,3,0
1059.38,1.0,197.97,861.41,5,0
979.76,0.8,203.73,776.03,4,0
677.02,0.2,134.46,542.56,1,0
1140.96,1.2,201.73,939.23,6,0
744.61,0.2,186.92,557.69,1,0
679.59,0.2,144.59,535.0,1,0
