"Total_Cost","Ratio_Reloc_Prod","Horiz_Cost","Vert_Cost","nReloc","non_Optimal"
639.37,0.2,89.24,550.13,1,0
665.88,0.2,100.62,565.26,1,0
818.65,0.6,97.76,720.9,3,0
744.87,0.4,132.05,612.82,2,0
777.9,0.6,125.08,652.82,3,0
920.43,0.8,151.97,768.46,4,1
631.1,0.2,88.54,542.56,1,0
1215.28,1.2,260.92,954.36,6,0
671.75,0.2,114.05,557.69,1,0
844.75,0.8,106.54,738.21,4,0
880.23,0.6,166.89,713.33,3,0
979.24,0.8,195.65,783.59,4,0
796.21,0.6,105.57,690.64,3,0
518.65,0.0,84.16,434.49,0,0
542.13,0.2,52.51,489.62,1,0
741.88,0.4,91.24,650.64,2,0
819.32,0.6,136.24,683.08,3,0
1088.34,1.2,209.62,878.72,6,0
802.32,0.4,151.68,650.64,2,0
922.05,0.8,138.46,783.59,4,0
606.92,0.2,71.92,535.0,1,0
636.19,0.2,108.76,527.44,1,0
604.56,0.2,62.0,542.56,1,0
494.92,0.0,60.43,434.49,0,0
637.38,0.2,102.38,535.0,1,0
846.26,0.6,140.49,705.77,3,1
918.51,0.6,227.86,690.64,3,0
572.48,0.0,122.86,449.62,0,0
1283.86,1.6,226.81,1057.05,8,0
551.55,0.0,79.24,472.31,0,0
902.92,0.8,134.46,768.46,4,1
650.12,0.2,92.43,557.69,1,1
609.39,0.0,137.08,472.31,0,0
615.88,0.2,111.14,504.74,1,1
631.56,0.2,81.43,550.13,1,0
707.08,0.2,164.51,542.56,1,0
670.99,0.2,105.73,565.26,1,0
700.58,0.2,142.89,557.69,1,0
798.58,0.4,193.32,605.26,2,0
626.82,0.2,106.95,519.87,1,0
689.56,0.2,131.86,557.69,1,0
895.72,0.6,197.51,698.21,3,0
1096.94,1.0,205.27,891.67,5,0
595.91,0.2,98.73,497.18,1,0
2277.34,1.2,1398.62,878.72,6,1
652.28,0.0,172.41,479.87,0,0
566.4,0.2,84.35,482.05,1,0
723.88,0.2,166.19,557.69,1,1
484.44,0.0,72.65,411.79,0,0
803.34,0.6,105.14,698.21,3,1
725.88,0.2,160.62,565.26,1,0
631.22,0.2,111.35,519.87,1,0
775.19,0.4,139.68,635.51,2,0
1045.54,1.0,176.57,868.97,5,0
768.75,0.4,125.68,643.08,2,0
658.41,0.4,98.54,559.87,2,0
725.63,0.4,105.24,620.38,2,0
614.4,0.2,71.84,542.56,1,0
777.79,0.4,157.41,620.38,2,0
865.83,0.6,175.19,690.64,3,0
892.03,0.8,123.57,768.46,4,1
967.91,0.8,169.19,798.72,4,0
723.09,0.2,142.7,580.38,1,0
690.31,0.2,125.05,565.26,1,0
589.17,0.2,61.73,527.44,1,0
618.84,0.2,83.84,535.0,1,0
890.41,0.6,177.08,713.33,3,0
649.38,0.2,114.38,535.0,1,0
811.42,0.4,145.65,665.77,2,0
655.37,0.2,105.24,550.13,1,0
802.34,0.4,136.57,665.77,2,0
1219.95,1.4,270.97,948.97,7,1
482.0,0.0,47.51,434.49,0,0
920.74,0.6,199.84,720.9,3,0
547.77,0.0,83.03,464.74,0,0
717.72,0.4,59.51,658.21,2,0
596.34,0.2,99.16,497.18,1,0
810.39,0.8,64.62,745.77,4,0
1158.87,1.2,189.38,969.49,6,0
596.41,0.2,61.41,535.0,1,0
559.64,0.0,102.46,457.18,0,0
921.88,0.8,176.11,745.77,4,0
601.83,0.2,104.65,497.18,1,0
900.33,0.8,131.86,768.46,4,0
679.45,0.4,89.32,590.13,2,0
544.81,0.0,117.89,426.92,0,0
597.01,0.2,77.14,519.87,1,0
616.06,0.2,88.62,527.44,1,0
479.36,0.0,60.0,419.36,0,0
1213.33,1.4,211.41,1001.92,7,1
883.0,0.6,146.97,736.03,3,0
706.3,0.6,45.92,660.38,3,0
584.39,0.0,119.65,464.74,0,0
892.38,0.8,116.35,776.03,4,0
737.02,0.2,179.32,557.69,1,0
1177.52,1.4,175.59,1001.92,7,0
547.26,0.0,97.65,449.62,0,0
699.8,0.4,94.54,605.26,2,0
864.23,0.6,150.89,713.33,3,0
884.88,0.8,93.73,791.15,4,0
504.7,0.0,70.22,434.49,0,0
629.12,0.2,124.38,504.74,1,0
659.33,0.4,46.51,612.82,2,0
1202.64,1.6,183.41,1019.23,8,1
471.6,0.0,37.11,434.49,0,0
665.21,0.4,82.65,582.56,2,0
716.37,0.2,173.81,542.56,1,0
808.03,0.6,87.14,720.9,3,0
776.71,0.4,148.76,627.95,2,0
513.46,0.0,86.54,426.92,0,0
498.49,0.0,64.0,434.49,0,0
901.59,0.8,110.43,791.15,4,0
800.46,0.6,117.38,683.08,3,0
672.54,0.2,129.97,542.56,1,0
762.11,0.4,134.16,627.95,2,0
856.55,0.6,135.65,720.9,3,0
889.93,0.6,191.73,698.21,3,0
723.16,0.4,87.65,635.51,2,0
840.18,0.8,109.54,730.64,4,0
822.84,0.6,154.89,667.95,3,0
531.45,0.0,81.84,449.62,0,0
655.23,0.2,97.54,557.69,1,0
581.0,0.2,46.0,535.0,1,0
962.49,0.8,148.65,813.85,4,1
586.93,0.0,107.05,479.87,0,0
678.34,0.2,120.65,557.69,1,0
788.89,0.6,120.95,667.95,3,0
986.9,1.0,186.0,800.9,5,0
1112.86,1.2,181.19,931.67,6,0
707.58,0.4,94.76,612.82,2,0
794.86,0.6,104.22,690.64,3,1
656.24,0.4,81.24,575.0,2,0
714.42,0.4,109.16,605.26,2,0
1137.24,1.4,180.7,956.54,7,0
834.39,0.4,168.62,665.77,2,0
1293.96,1.6,214.22,1079.74,8,0
693.28,0.2,120.46,572.82,1,0
570.91,0.0,106.16,464.74,0,0
944.06,1.0,135.59,808.46,5,0
810.91,0.4,160.27,650.64,2,0
743.42,0.4,130.59,612.82,2,0
768.32,0.6,92.81,675.51,3,0
1114.07,1.2,167.27,946.79,6,0
1060.39,0.8,261.68,798.72,4,1
1179.56,1.0,348.41,831.15,5,1
688.98,0.2,116.16,572.82,1,0
533.35,0.0,83.73,449.62,0,0
541.76,0.0,107.27,434.49,0,0
953.18,1.0,114.46,838.72,5,1
807.88,0.6,117.24,690.64,3,1
1006.35,1.0,190.32,816.03,5,0
636.3,0.2,108.86,527.44,1,0
759.13,0.4,116.05,643.08,2,1
781.47,0.4,161.08,620.38,2,0
642.88,0.0,178.14,464.74,0,0
857.75,0.6,167.11,690.64,3,0
994.29,1.0,170.7,823.59,5,1
787.97,0.6,97.32,690.64,3,1
809.6,0.4,189.22,620.38,2,0
693.36,0.4,80.54,612.82,2,0
821.01,0.6,107.68,713.33,3,0
778.98,0.4,158.59,620.38,2,0
591.1,0.0,141.49,449.62,0,0
703.28,0.4,90.46,612.82,2,0
666.01,0.2,100.76,565.26,1,0
549.81,0.0,122.89,426.92,0,0
669.44,0.2,142.0,527.44,1,0
624.77,0.2,127.59,497.18,1,0
839.82,0.8,94.05,745.77,4,0
579.92,0.2,97.86,482.05,1,0
607.12,0.0,142.38,464.74,0,0
890.38,0.8,114.35,776.03,4,0
903.01,0.6,189.68,713.33,3,0
860.94,0.8,84.92,776.03,4,0
623.41,0.2,103.54,519.87,1,0
626.73,0.2,91.73,535.0,1,0
584.12,0.2,64.24,519.87,1,0
584.9,0.2,65.03,519.87,1,0
647.6,0.2,120.16,527.44,1,0
659.79,0.4,92.35,567.44,2,0
645.89,0.2,110.89,535.0,1,0
660.78,0.4,78.22,582.56,2,0
771.22,0.6,103.27,667.95,3,1
840.57,0.6,104.54,736.03,3,0
945.91,0.8,147.19,798.72,4,1
557.45,0.0,100.27,457.18,0,0
709.35,0.2,166.78,542.56,1,0
692.67,0.4,102.54,590.13,2,0
996.43,0.8,212.84,783.59,4,0
476.46,0.0,34.41,442.05,0,0
1222.25,1.4,220.32,1001.92,7,0
972.77,1.0,134.05,838.72,5,0
581.49,0.2,61.62,519.87,1,0
806.94,0.6,123.86,683.08,3,0
786.27,0.8,78.32,707.95,4,0
793.51,0.8,70.43,723.08,4,0
628.99,0.4,84.24,544.74,2,0
891.95,0.6,163.49,728.46,3,0
498.92,0.0,64.43,434.49,0,0
711.95,0.4,76.43,635.51,2,0
695.25,0.2,167.81,527.44,1,0
546.94,0.2,57.32,489.62,1,0
928.61,0.8,137.46,791.15,4,0
675.9,0.4,55.51,620.38,2,0
471.98,0.0,52.62,419.36,0,0
446.93,0.0,42.7,404.23,0,0
813.55,0.6,168.3,645.26,3,1
717.44,0.4,97.05,620.38,2,0
654.02,0.2,96.32,557.69,1,0
536.86,0.0,87.24,449.62,0,0
480.75,0.0,38.7,442.05,0,0
636.48,0.2,86.35,550.13,1,0
732.51,0.4,142.38,590.13,2,0
557.92,0.0,115.86,442.05,0,0
620.18,0.2,130.57,489.62,1,1
502.2,0.0,97.97,404.23,0,0
959.21,0.8,175.62,783.59,4,0
884.74,0.8,138.97,745.77,4,0
859.92,0.8,99.03,760.9,4,1
642.14,0.2,107.14,535.0,1,0
687.8,0.4,90.11,597.69,2,0
545.29,0.0,103.24,442.05,0,0
451.2,0.0,39.41,411.79,0,0
987.29,1.0,163.7,823.59,5,0
915.57,0.8,200.05,715.51,4,0
723.2,0.4,117.95,605.26,2,0
748.5,0.4,135.68,612.82,2,0
656.18,0.2,90.92,565.26,1,0
854.52,0.8,93.62,760.9,4,0
887.79,0.8,134.46,753.33,4,1
984.69,0.8,193.54,791.15,4,1
911.44,0.8,165.68,745.77,4,1
668.59,0.2,118.46,550.13,1,0
495.86,0.0,53.81,442.05,0,0
942.45,0.8,158.86,783.59,4,1
825.1,0.4,166.89,658.21,2,0
752.55,0.4,132.16,620.38,2,0
1070.19,1.0,201.22,868.97,5,0
564.91,0.0,100.16,464.74,0,0
1150.86,1.2,234.32,916.54,6,0
544.97,0.0,95.35,449.62,0,0
1065.98,1.0,212.14,853.85,5,0
811.36,0.6,98.03,713.33,3,0
695.25,0.2,167.81,527.44,1,0
