"Total_Cost","Ratio_Reloc_Prod","Horiz_Cost","Vert_Cost","nReloc","non_Optimal"
857.24,0.2,307.11,550.13,1,0
821.38,0.2,293.95,527.44,1,0
583.22,0.2,48.22,535.0,1,1
512.92,0.0,78.43,434.49,0,0
976.15,1.0,129.86,846.28,5,1
1098.65,0.6,377.76,720.9,3,1
985.1,0.6,286.89,698.21,3,0
590.26,0.0,133.08,457.18,0,0
1472.04,1.2,532.81,939.23,6,0
772.07,0.4,181.95,590.13,2,0
948.13,0.4,305.05,643.08,2,0
837.1,0.6,146.46,690.64,3,1
620.64,0.0,155.89,464.74,0,0
561.72,0.0,104.54,457.18,0,1
636.69,0.2,71.43,565.26,1,0
756.86,0.2,206.73,550.13,1,0
791.32,0.4,148.24,643.08,2,0
734.48,0.2,176.78,557.69,1,0
705.56,0.2,163.0,542.56,1,0
589.16,0.0,139.54,449.62,0,0
840.13,0.8,117.05,723.08,4,0
1128.66,1.0,289.95,838.72,5,0
1232.66,1.0,333.43,899.23,5,0
606.73,0.0,164.68,442.05,0,0
1930.05,1.0,1098.89,831.15,5,1
629.63,0.0,157.32,472.31,0,0
629.16,0.0,187.11,442.05,0,0
787.37,0.2,244.81,542.56,1,1
546.6,0.0,119.68,426.92,0,0
858.24,0.6,167.59,690.64,3,0
562.26,0.0,105.08,457.18,0,1
602.58,0.2,97.84,504.74,1,0
841.99,0.4,244.3,597.69,2,1
914.47,0.6,201.14,713.33,3,0
671.61,0.2,106.35,565.26,1,0
937.07,0.6,246.43,690.64,3,0
842.97,0.4,207.46,635.51,2,0
793.36,0.4,172.97,620.38,2,0
949.33,0.4,328.95,620.38,2,0
1234.55,0.8,481.22,753.33,4,0
894.75,0.4,236.54,658.21,2,0
1172.82,1.0,258.46,914.36,5,0
723.46,0.4,87.95,635.51,2,1
903.29,0.4,260.22,643.08,2,0
841.24,0.6,158.16,683.08,3,1
439.31,0.0,27.51,411.79,0,0
1193.57,1.0,317.03,876.54,5,0
934.53,0.8,128.24,806.28,4,0
840.26,0.4,182.05,658.21,2,0
806.08,0.4,170.57,635.51,2,0
714.63,0.2,149.38,565.26,1,0
1166.43,0.8,397.97,768.46,4,1
570.45,0.0,113.27,457.18,0,1
1097.76,0.6,361.73,736.03,3,0
543.89,0.0,101.84,442.05,0,0
806.52,0.6,85.62,720.9,3,0
531.14,0.0,96.65,434.49,0,0
594.62,0.2,59.62,535.0,1,1
878.69,0.4,212.92,665.77,2,0
682.13,0.2,132.0,550.13,1,1
535.78,0.0,93.73,442.05,0,1
1153.72,0.6,447.95,705.77,3,0
605.51,0.2,123.46,482.05,1,0
851.31,0.4,193.11,658.21,2,0
648.44,0.2,128.57,519.87,1,0
476.2,0.0,64.41,411.79,0,1
669.37,0.4,79.24,590.13,2,1
880.26,0.6,182.05,698.21,3,1
449.5,0.0,37.7,411.79,0,1
1493.56,1.4,461.38,1032.18,7,0
902.06,0.6,181.16,720.9,3,0
669.8,0.4,64.54,605.26,2,1
626.53,0.2,121.78,504.74,1,0
841.32,0.4,190.68,650.64,2,0
962.16,0.4,334.22,627.95,2,0
1324.78,1.2,400.68,924.1,6,0
563.78,0.0,114.16,449.62,0,0
949.75,0.4,291.54,658.21,2,1
806.91,0.6,123.84,683.08,3,0
994.42,0.8,203.27,791.15,4,0
455.79,0.0,44.0,411.79,0,1
861.84,0.6,193.89,667.95,3,1
671.95,0.4,44.0,627.95,2,1
837.03,0.6,169.08,667.95,3,1
524.69,0.0,67.51,457.18,0,0
605.0,0.2,70.0,535.0,1,0
883.84,0.6,208.32,675.51,3,0
895.59,0.6,144.43,751.15,3,0
877.38,0.6,156.49,720.9,3,0
853.25,0.4,225.3,627.95,2,0
632.92,0.2,97.92,535.0,1,0
774.15,0.4,115.95,658.21,2,0
1407.39,1.0,553.54,853.85,5,0
827.7,0.4,192.19,635.51,2,0
1202.12,0.8,448.78,753.33,4,0
1034.53,0.6,336.32,698.21,3,0
1176.84,1.0,360.81,816.03,5,0
820.8,0.8,75.03,745.77,4,0
740.89,0.2,198.32,542.56,1,0
1060.89,0.6,377.81,683.08,3,0
889.16,0.6,206.08,683.08,3,0
649.51,0.2,106.95,542.56,1,0
807.66,0.6,94.32,713.33,3,1
1164.76,0.8,388.73,776.03,4,1
788.94,0.4,198.81,590.13,2,1
709.12,0.4,103.86,605.26,2,0
914.92,0.8,206.97,707.95,4,0
1152.56,1.2,228.46,924.1,6,0
909.11,0.6,188.22,720.9,3,0
863.86,0.4,228.35,635.51,2,0
943.52,0.6,222.62,720.9,3,0
1022.86,0.6,286.84,736.03,3,0
573.75,0.0,116.57,457.18,0,0
670.51,0.2,120.38,550.13,1,0
1102.98,0.6,382.08,720.9,3,0
1155.9,1.0,302.05,853.85,5,0
591.28,0.0,118.97,472.31,0,0
484.2,0.0,64.84,419.36,0,0
712.5,0.2,154.81,557.69,1,0
1000.81,0.6,257.22,743.59,3,0
935.35,0.4,299.84,635.51,2,0
684.45,0.2,194.84,489.62,1,0
910.24,0.4,267.16,643.08,2,0
1128.93,0.8,330.22,798.72,4,0
786.66,0.4,181.41,605.26,2,0
762.15,0.4,164.46,597.69,2,0
530.49,0.0,103.57,426.92,0,1
713.88,0.4,116.19,597.69,2,0
873.47,0.6,152.57,720.9,3,0
752.33,0.4,131.95,620.38,2,0
769.08,0.4,141.14,627.95,2,1
911.72,0.6,221.08,690.64,3,0
718.93,0.4,98.54,620.38,2,0
1091.29,0.6,400.65,690.64,3,1
1081.49,0.4,445.97,635.51,2,0
1018.76,0.6,282.73,736.03,3,0
857.72,0.6,151.95,705.77,3,1
898.05,0.6,214.97,683.08,3,1
862.57,0.6,141.68,720.9,3,0
826.98,0.4,199.03,627.95,2,1
1209.19,0.6,480.73,728.46,3,1
971.41,0.6,250.51,720.9,3,0
1120.56,0.6,429.92,690.64,3,0
702.18,0.2,152.05,550.13,1,0
676.45,0.2,118.76,557.69,1,0
462.93,0.0,51.14,411.79,0,0
741.37,0.2,198.81,542.56,1,0
838.38,0.2,310.95,527.44,1,0
860.03,0.6,139.14,720.9,3,0
845.98,0.6,185.59,660.38,3,0
762.4,0.4,164.7,597.69,2,0
1034.08,1.0,157.54,876.54,5,0
1135.61,1.0,296.89,838.72,5,0
741.15,0.6,50.51,690.64,3,0
656.11,0.2,128.68,527.44,1,1
680.24,0.2,145.24,535.0,1,1
744.17,0.6,91.35,652.82,3,1
591.88,0.2,87.14,504.74,1,1
801.29,0.4,203.59,597.69,2,0
798.28,0.4,193.03,605.26,2,0
1020.33,0.6,299.43,720.9,3,0
834.63,0.6,189.38,645.26,3,0
610.92,0.2,75.92,535.0,1,1
718.77,0.4,121.08,597.69,2,0
1290.38,1.2,388.97,901.41,6,1
801.36,0.2,289.05,512.31,1,1
854.52,0.4,234.14,620.38,2,0
898.6,0.4,278.22,620.38,2,0
836.89,0.4,201.38,635.51,2,0
467.36,0.0,48.0,419.36,0,0
1017.42,0.6,326.78,690.64,3,0
685.85,0.4,88.16,597.69,2,0
696.72,0.4,99.03,597.69,2,0
739.02,0.6,116.46,622.56,3,0
763.85,0.4,166.16,597.69,2,0
808.63,0.6,87.73,720.9,3,0
773.93,0.4,168.68,605.26,2,0
687.32,0.2,137.19,550.13,1,0
537.35,0.0,87.73,449.62,0,0
904.38,0.6,183.49,720.9,3,1
1400.18,1.0,576.59,823.59,5,1
877.33,0.4,264.51,612.82,2,0
901.9,0.6,196.14,705.77,3,0
779.44,0.6,119.05,660.38,3,1
447.06,0.0,27.7,419.36,0,0
696.72,0.4,99.03,597.69,2,0
857.94,0.4,260.24,597.69,2,0
791.84,0.4,163.89,627.95,2,1
675.66,0.2,102.84,572.82,1,0
697.16,0.2,154.59,542.56,1,0
1062.08,0.6,394.14,667.95,3,0
730.27,0.4,102.32,627.95,2,0
680.29,0.2,137.73,542.56,1,0
554.17,0.0,127.24,426.92,0,0
460.06,0.0,40.7,419.36,0,1
523.14,0.0,88.65,434.49,0,0
1160.86,0.8,324.32,836.54,4,0
913.41,0.6,253.03,660.38,3,1
551.83,0.0,94.65,457.18,0,0
529.49,0.2,55.0,474.49,1,1
627.0,0.2,92.0,535.0,1,0
554.87,0.2,87.95,466.92,1,1
435.9,0.0,24.11,411.79,0,0
1053.98,0.6,333.08,720.9,3,0
707.44,0.2,180.0,527.44,1,0
1254.91,0.8,471.32,783.59,4,1
1064.2,0.8,318.43,745.77,4,0
752.44,0.4,132.05,620.38,2,0
808.47,0.6,148.08,660.38,3,1
1427.95,1.0,558.97,868.97,5,1
979.93,0.6,274.16,705.77,3,0
1042.43,0.8,266.41,776.03,4,0
707.21,0.4,124.65,582.56,2,0
445.79,0.0,34.0,411.79,0,0
974.3,1.0,105.32,868.97,5,1
805.99,0.2,240.73,565.26,1,0
879.43,0.4,243.92,635.51,2,0
654.37,0.2,104.24,550.13,1,0
627.64,0.2,122.89,504.74,1,1
1317.98,1.2,371.19,946.79,6,1
911.9,0.4,291.51,620.38,2,1
1210.33,0.8,388.92,821.41,4,0
610.24,0.0,160.62,449.62,0,0
923.74,0.8,125.03,798.72,4,1
