"Total_Cost","Ratio_Reloc_Prod","Horiz_Cost","Vert_Cost","nReloc","non_Optimal"
591.81,0.0,149.76,442.05,0,0
651.71,0.2,124.27,527.44,1,0
481.74,0.0,69.95,411.79,0,0
783.18,0.6,92.54,690.64,3,0
680.6,0.2,160.73,519.87,1,0
655.6,0.2,128.16,527.44,1,0
713.36,0.4,100.54,612.82,2,0
776.98,0.4,156.59,620.38,2,0
744.9,0.4,132.08,612.82,2,0
645.43,0.2,155.81,489.62,1,0
699.09,0.4,93.84,605.26,2,0
758.89,0.6,90.95,667.95,3,0
908.43,0.6,225.35,683.08,3,0
980.03,0.6,259.14,720.9,3,0
954.46,0.6,218.43,736.03,3,0
818.1,0.4,159.89,658.21,2,0
850.82,0.6,137.49,713.33,3,0
661.64,0.2,103.95,557.69,1,0
664.94,0.2,107.24,557.69,1,0
663.35,0.4,88.35,575.0,2,0
1237.7,1.2,321.16,916.54,6,0
558.04,0.0,100.86,457.18,0,0
765.67,0.4,115.03,650.64,2,0
655.37,0.2,105.24,550.13,1,0
749.54,0.2,161.59,587.95,1,0
1017.96,1.0,186.81,831.15,5,0
515.8,0.0,58.62,457.18,0,0
969.57,0.6,233.54,736.03,3,0
547.83,0.0,90.65,457.18,0,0
660.3,0.2,79.92,580.38,1,0
808.06,0.6,147.68,660.38,3,0
893.79,1.0,85.32,808.46,5,0
1219.89,1.4,195.27,1024.62,7,0
624.13,0.2,74.0,550.13,1,0
552.31,0.0,95.14,457.18,0,0
862.92,0.6,187.41,675.51,3,0
562.11,0.2,80.05,482.05,1,0
1018.6,1.0,157.19,861.41,5,0
535.91,0.0,78.73,457.18,0,0
731.45,0.2,166.19,565.26,1,0
686.23,0.2,128.54,557.69,1,0
683.13,0.2,140.57,542.56,1,0
471.36,0.0,52.0,419.36,0,0
1205.92,1.4,204.0,1001.92,7,0
1039.19,1.0,177.78,861.41,5,0
706.3,0.6,45.92,660.38,3,0
622.07,0.0,164.89,457.18,0,0
751.67,0.4,116.16,635.51,2,0
775.41,0.6,107.46,667.95,3,0
1002.71,1.0,148.86,853.85,5,0
761.82,0.6,101.43,660.38,3,0
834.21,0.4,176.0,658.21,2,0
763.98,0.4,143.59,620.38,2,0
815.14,0.6,94.24,720.9,3,0
526.22,0.0,91.73,434.49,0,0
716.41,0.2,181.41,535.0,1,0
902.08,1.0,93.62,808.46,5,0
1385.93,1.8,251.05,1134.87,9,0
546.52,0.0,74.22,472.31,0,0
621.65,0.2,86.65,535.0,1,0
515.89,0.0,73.84,442.05,0,0
896.89,0.8,120.86,776.03,4,0
880.27,0.6,197.19,683.08,3,0
708.04,0.4,110.35,597.69,2,0
601.96,0.2,97.22,504.74,1,0
830.49,0.6,102.03,728.46,3,0
868.86,0.6,178.22,690.64,3,0
827.56,0.4,184.49,643.08,2,0
812.51,0.4,177.0,635.51,2,0
653.2,0.2,87.95,565.26,1,0
960.63,0.6,254.86,705.77,3,0
718.16,0.4,82.65,635.51,2,0
634.88,0.2,84.76,550.13,1,0
1067.29,1.0,236.14,831.15,5,0
611.41,0.2,91.54,519.87,1,0
668.46,0.2,133.46,535.0,1,0
652.69,0.4,55.0,597.69,2,0
1065.7,1.0,196.73,868.97,5,0
675.94,0.2,133.38,542.56,1,0
754.76,0.4,134.38,620.38,2,0
764.9,0.6,104.51,660.38,3,0
971.02,0.8,172.3,798.72,4,0
1134.97,1.2,157.92,977.05,6,0
804.66,0.4,146.46,658.21,2,0
700.42,0.4,95.16,605.26,2,0
664.0,0.2,121.43,542.56,1,0
559.18,0.0,94.43,464.74,0,0
1027.93,0.8,229.22,798.72,4,0
963.16,0.8,187.14,776.03,4,0
1232.6,1.4,238.24,994.36,7,0
682.01,0.2,116.76,565.26,1,0
460.06,0.0,40.7,419.36,0,0
883.51,1.0,112.86,770.64,5,0
879.97,0.8,103.95,776.03,4,0
935.59,0.8,152.0,783.59,4,0
569.31,0.0,104.57,464.74,0,0
1296.24,1.4,286.76,1009.49,7,0
1099.38,1.0,222.84,876.54,5,0
864.1,0.6,165.89,698.21,3,0
873.23,0.6,159.89,713.33,3,0
729.2,0.4,123.95,605.26,2,0
698.35,0.4,123.35,575.0,2,0
857.46,0.8,81.43,776.03,4,0
787.07,0.6,96.43,690.64,3,0
833.9,0.6,173.51,660.38,3,0
888.21,0.6,205.14,683.08,3,0
782.37,0.6,91.73,690.64,3,0
928.28,0.8,167.38,760.9,4,0
679.04,0.2,166.73,512.31,1,0
1012.67,1.0,181.51,831.15,5,0
983.03,1.0,167.0,816.03,5,0
728.55,0.4,115.73,612.82,2,0
690.43,0.2,140.3,550.13,1,0
688.66,0.4,75.84,612.82,2,0
584.32,0.2,49.32,535.0,1,0
1005.98,0.8,199.7,806.28,4,0
906.55,0.6,200.78,705.77,3,0
864.31,0.6,150.97,713.33,3,0
618.89,0.2,76.32,542.56,1,0
522.08,0.0,80.03,442.05,0,0
761.0,0.4,133.05,627.95,2,0
840.03,0.4,219.65,620.38,2,0
595.34,0.2,98.16,497.18,1,0
693.35,0.2,165.92,527.44,1,0
772.71,0.4,159.89,612.82,2,0
935.18,0.8,136.46,798.72,4,0
798.58,0.4,132.81,665.77,2,0
799.25,0.6,85.92,713.33,3,0
735.64,0.4,137.95,597.69,2,0
603.6,0.2,83.73,519.87,1,0
513.72,0.0,56.54,457.18,0,0
612.24,0.2,77.24,535.0,1,0
805.74,0.4,185.35,620.38,2,0
788.0,0.4,152.49,635.51,2,0
700.41,0.2,165.41,535.0,1,0
683.51,0.4,100.95,582.56,2,0
673.31,0.4,75.62,597.69,2,0
1058.83,1.2,127.16,931.67,6,0
868.33,0.6,155.0,713.33,3,0
672.69,0.2,107.43,565.26,1,0
635.82,0.2,115.95,519.87,1,0
861.49,0.8,145.97,715.51,4,0
1043.94,1.0,220.35,823.59,5,0
491.41,0.0,56.92,434.49,0,0
810.75,0.6,127.68,683.08,3,0
928.43,0.8,152.41,776.03,4,0
682.34,0.4,84.65,597.69,2,0
818.18,0.6,119.97,698.21,3,0
482.81,0.0,48.32,434.49,0,0
725.83,0.4,67.62,658.21,2,0
703.38,0.4,128.38,575.0,2,0
771.18,0.4,120.54,650.64,2,0
499.03,0.0,64.54,434.49,0,0
698.11,0.4,77.73,620.38,2,0
851.66,0.6,198.84,652.82,3,0
603.31,0.2,98.57,504.74,1,0
754.77,0.4,149.51,605.26,2,0
712.41,0.6,52.03,660.38,3,0
436.5,0.0,24.7,411.79,0,0
460.82,0.0,49.03,411.79,0,0
1108.81,1.2,184.7,924.1,6,0
950.64,0.8,167.05,783.59,4,0
711.74,0.4,98.92,612.82,2,0
821.62,0.8,98.54,723.08,4,0
605.37,0.2,62.81,542.56,1,0
709.26,0.4,111.57,597.69,2,0
622.79,0.2,95.35,527.44,1,0
520.01,0.0,100.65,419.36,0,0
488.69,0.0,84.46,404.23,0,0
475.88,0.0,71.65,404.23,0,0
800.45,0.4,149.81,650.64,2,0
780.76,0.6,120.38,660.38,3,0
617.76,0.2,90.32,527.44,1,0
542.59,0.0,100.54,442.05,0,0
635.0,0.2,100.0,535.0,1,0
762.29,0.6,79.22,683.08,3,0
460.71,0.0,48.92,411.79,0,0
668.24,0.2,125.68,542.56,1,0
806.67,0.6,184.11,622.56,3,0
962.8,1.0,177.03,785.77,5,0
1035.76,1.0,174.35,861.41,5,0
845.47,0.6,132.14,713.33,3,0
518.38,0.0,91.46,426.92,0,0
961.67,0.8,178.08,783.59,4,0
929.72,0.6,223.95,705.77,3,0
1100.41,1.0,231.43,868.97,5,0
542.51,0.0,100.46,442.05,0,0
529.14,0.0,94.65,434.49,0,0
982.12,0.8,183.41,798.72,4,0
1037.37,0.8,238.65,798.72,4,0
622.17,0.2,94.73,527.44,1,0
876.57,0.6,155.68,720.9,3,0
982.18,1.0,143.46,838.72,5,0
1061.53,1.0,215.24,846.28,5,0
757.72,0.4,152.46,605.26,2,0
1143.26,1.2,204.03,939.23,6,0
794.09,0.4,188.84,605.26,2,0
665.17,0.2,145.3,519.87,1,0
